Gene	Family
k25_BTx623_TRINITY_GG_10122_c10_g1_i9.p1	SWI/SNF-BAF60b	OTR
SC187_TRINITY_DN47130_c0_g1_i11.p1	GRAS	TFF
M35-1_TRINITY_DN22842_c2_g1_i2.p1	MYB	TFF
SC187_TRINITY_DN2734_c0_g2_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_8152_c0_g1_i18.p2	LIM	TFF
k25_BTx623_TRINITY_GG_15383_c0_g1_i16.p1	NAC	TFF
k25_Rio_TRINITY_GG_7309_c0_g1_i18.p1	C3H	TFF
keller_TRINITY_DN12908_c0_g1_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_8397_c1_g1_i12.p1	MYB-related	TFF
k25_Tx3362_TRINITY_DN593_c2_g1_i6.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_4083_c26_g1_i93.p1	ARF	TFF
k25_BTx623_TRINITY_GG_4142_c0_g1_i114.p3	Orphans	Orphans
k25_RTx430_TRINITY_GG_14427_c16_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_15489_c2_g1_i59.p1	E2F-DP	TFF
k25_Rio_TRINITY_GG_1237_c0_g1_i11.p1	Jumonji	OTR
k31_BTx623_TRINITY_GG_8177_c2_g1_i27.p2	Orphans	Orphans
k25_Tx378_TRINITY_DN5726_c0_g2_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_4021_c9_g1_i32.p1	ARID	OTR
k25_Rio_TRINITY_GG_7591_c0_g1_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_22466_c1_g1_i42.p1	GNAT	OTR
k25_BTx623_TRINITY_GG_7204_c0_g2_i5.p2	WRKY	TFF
k31_RTx430_TRINITY_GG_19371_c0_g1_i29.p1	HMG	OTR
k25_BTx623_TRINITY_GG_13033_c35_g1_i9.p1	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_5391_c9_g1_i25.p2	MADS	TFF
k25_RTx430_TRINITY_GG_2075_c5_g1_i1.p1	BSD	TFF
SC187_TRINITY_DN13828_c0_g4_i1.p1	TAZ	TFF
k31_RTx430_TRINITY_GG_6199_c4_g1_i59.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_12645_c0_g1_i2.p1	HSF	TFF
k31_RTx430_TRINITY_GG_24892_c0_g1_i45.p1	bZIP	TFF
k25_Rio_TRINITY_GG_14599_c0_g1_i12.p1	ARF	TFF
k25_BTx623_TRINITY_GG_6728_c0_g1_i21.p1	MYB-related	TFF
k25_RTx430_TRINITY_GG_3725_c7_g1_i3.p1	LIM	TFF
k31_BTx623_TRINITY_GG_10474_c7_g1_i14.p1	MYB-related	TFF
k31_Della_TRINITY_DN10870_c0_g1_i1.p4	NAC	TFF
k25_BTx623_TRINITY_GG_9774_c0_g1_i2.p1	zf-C5HC2	TFF
k31_BAZ9504_TRINITY_DN4602_c2_g4_i1.p2	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_7539_c0_g1_i73.p1	ARID	OTR
k31_Tx3362_TRINITY_DN1308_c0_g2_i1.p1	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_17314_c0_g1_i15.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_10623_c48_g2_i1.p1	C2H2	TFF
k25_R9188_TRINITY_DN29582_c0_g1_i16.p1	AP2-EREBP	TFF
k31_Della_TRINITY_DN10991_c0_g1_i16.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_13970_c0_g1_i32.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_6519_c36_g1_i2.p1	mTERF	OTR
k25_BTx623_TRINITY_GG_8051_c3_g1_i11.p1	mTERF	OTR
k25_Rio_TRINITY_GG_20819_c0_g1_i2.p1	MYB	TFF
keller_TRINITY_DN2054_c0_g2_i1.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_19804_c0_g1_i4.p3	Orphans	Orphans
k25_Rio_TRINITY_GG_26272_c2_g1_i38.p1	DDT	OTR
k25_BTx623_TRINITY_GG_20424_c0_g1_i27.p1	NAC	TFF
k25_BTx623_TRINITY_GG_12611_c0_g1_i32.p2	ARF	TFF
k25_BTx623_TRINITY_GG_20082_c110_g1_i4.p1	NAC	TFF
k25_BTx623_TRINITY_GG_15489_c4_g1_i18.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_14996_c16_g1_i11.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_11120_c2_g1_i4.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_3391_c17_g1_i3.p1	NAC	TFF
k25_BTx623_TRINITY_GG_10820_c34_g2_i24.p2	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_4657_c7_g1_i2.p1	WRKY	TFF
SC187_TRINITY_DN25533_c0_g2_i3.p1	Orphans	Orphans
k31_R9188_TRINITY_DN15798_c1_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_14163_c21_g1_i3.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_4659_c3_g1_i6.p1	NAC	TFF
k25_BTx623_TRINITY_GG_15397_c0_g1_i40.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_11130_c0_g1_i17.p2	MADS	TFF
k25_BTx623_TRINITY_GG_15386_c10_g1_i54.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_17359_c20_g1_i3.p1	PHD	OTR
k25_RTx430_TRINITY_GG_19137_c0_g1_i2.p2	GRAS	TFF
k25_BTx623_TRINITY_GG_8998_c0_g1_i3.p1	NAC	TFF
k25_Rio_TRINITY_GG_1854_c0_g1_i2.p1	HSF	TFF
SC187_TRINITY_DN16262_c2_g2_i1.p1	HB	TFF
k31_BTx623_TRINITY_GG_8863_c5_g2_i1.p1	ARF	TFF
k25_BTx623_TRINITY_GG_16606_c6_g1_i2.p1	FHA	TFF
k25_BTx623_TRINITY_GG_2992_c6_g1_i5.p2	TAZ	TFF
k31_Rio_TRINITY_GG_6108_c4_g1_i1.p2	bZIP	TFF
k25_BTx623_TRINITY_GG_14324_c0_g1_i10.p1	E2F-DP	TFF
k25_BTx623_TRINITY_GG_16182_c1_g1_i21.p2	SGT1	OTR
k25_BTx623_TRINITY_GG_9270_c0_g1_i4.p2	MYB	TFF
k25_Rio_TRINITY_GG_27705_c0_g1_i17.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_4137_c39_g1_i2.p1	GNAT	OTR
k25_BTx623_TRINITY_GG_18596_c0_g1_i35.p1	ARF	TFF
k25_RTx430_TRINITY_GG_11115_c0_g1_i34.p2	Orphans	Orphans
k25_BAZ9504_TRINITY_DN10497_c0_g1_i10.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_15015_c76_g1_i6.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_19804_c8_g1_i1.p1	mTERF	OTR
k31_RTx430_TRINITY_GG_11626_c0_g1_i4.p1	Tify	TFF
k25_BTx623_TRINITY_GG_16438_c0_g1_i3.p1	MYB-related	TFF
k25_BAZ9504_TRINITY_DN11783_c0_g1_i2.p1	PHD	OTR
k31_BAZ9504_TRINITY_DN17999_c0_g1_i1.p1	FAR1	TFF
k25_RTx430_TRINITY_GG_18432_c0_g1_i53.p1	ARF	TFF
k25_BTx623_TRINITY_GG_13721_c30_g1_i2.p1	C3H	TFF
k25_BTx623_TRINITY_GG_20096_c3_g1_i47.p2	FAR1	TFF
k25_BTx623_TRINITY_GG_8991_c6_g1_i9.p1	MYB-related	TFF
k25_RTx430_TRINITY_GG_21307_c0_g1_i1.p1	zf-BED	TFF
TAM428_TRINITY_DN8553_c0_g3_i1.p1	SGT1	OTR
k25_BTx623_TRINITY_GG_15387_c27_g1_i12.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_22795_c0_g1_i12.p1	CCAAT	TFF
k31_BTx623_TRINITY_GG_13775_c44_g1_i8.p2	Jumonji	OTR
k25_BTx623_TRINITY_GG_15014_c5_g1_i6.p1	HB	TFF
k25_BTx623_TRINITY_GG_2983_c3_g1_i115.p4	ABI3VP1	TFF
k31_Rio_TRINITY_GG_376_c0_g1_i2.p1	NAC	TFF
k31_Rio_TRINITY_GG_21198_c0_g1_i1.p1	NAC	TFF
k31_Tx3362_TRINITY_DN4563_c0_g3_i1.p1	CAMTA	TFF
k25_BTx623_TRINITY_GG_15764_c11_g1_i53.p1	Yl1	TFF
k31_BTx623_TRINITY_GG_381_c32_g1_i12.p3	LIM	TFF
k25_Rio_TRINITY_GG_665_c0_g1_i4.p2	C2H2	TFF
k25_Rio_TRINITY_GG_12802_c0_g1_i103.p2	TUB	TFF
k25_Tx3362_TRINITY_DN3108_c0_g2_i2.p1	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_10915_c1_g1_i21.p1	zf-LSD1	TFF
k25_Rio_TRINITY_GG_17562_c2_g1_i13.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_5015_c0_g1_i18.p1	SWI/SNF-BAF60b	OTR
k25_Tx378_TRINITY_DN6649_c0_g4_i1.p1	FAR1	TFF
k25_Tx378_TRINITY_DN7216_c0_g2_i1.p1	ABI3VP1	TFF
k25_RTx430_TRINITY_GG_22814_c4_g1_i18.p3	ABI3VP1	TFF
k31_BTx623_TRINITY_GG_8857_c23_g1_i5.p2	ARF	TFF
k31_BTx623_TRINITY_GG_16793_c11_g2_i13.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_13970_c0_g1_i5.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_1306_c14_g1_i1.p2	GRAS	TFF
k25_BTx623_TRINITY_GG_19198_c12_g1_i10.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_4655_c128_g1_i1.p1	C2H2	TFF
k31_BTx623_TRINITY_GG_16746_c1_g1_i5.p1	Orphans	Orphans
k25_R9188_TRINITY_DN2545_c0_g1_i37.p2	bZIP	TFF
M35-1_TRINITY_DN33873_c1_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_4470_c0_g1_i25.p1	Orphans	Orphans
k25_DKS-4420_TRINITY_DN28273_c0_g1_i1.p1	zf-BED	TFF
SC187_TRINITY_DN23682_c0_g1_i1.p1	bHLH	TFF
k31_BTx623_TRINITY_GG_183_c0_g1_i72.p1	CAMTA	TFF
k25_RTx430_TRINITY_GG_13534_c3_g1_i62.p1	ARF	TFF
k25_RTx430_TRINITY_GG_21946_c0_g1_i2.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_14157_c36_g1_i7.p2	NAC	TFF
k31_BTx623_TRINITY_GG_13775_c72_g1_i2.p2	Orphans	Orphans
k31_Rio_TRINITY_GG_13195_c0_g1_i22.p1	C2H2	TFF
k25_BTx623_TRINITY_GG_19562_c3_g1_i22.p1	FAR1	TFF
k25_Rio_TRINITY_GG_23276_c0_g1_i20.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_11731_c0_g1_i101.p1	RB	OTR
k25_BTx623_TRINITY_GG_13973_c78_g1_i23.p1	MYB-related	TFF
k25_Rio_TRINITY_GG_27104_c2_g1_i12.p1	DDT	OTR
k31_BTx623_TRINITY_GG_8141_c0_g1_i13.p1	MYB-related	TFF
k31_Tx3362_TRINITY_DN8037_c0_g1_i3.p2	HB	TFF
k25_RTx430_TRINITY_GG_12233_c0_g2_i5.p2	WRKY	TFF
k25_BTx623_TRINITY_GG_14024_c60_g1_i104.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_9312_c3_g1_i20.p2	TRAF	OTR
k25_BTx623_TRINITY_GG_19146_c23_g1_i2.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_14994_c304_g1_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_20392_c0_g1_i2.p1	zf-HD	TFF
k25_BTx623_TRINITY_GG_2320_c2_g1_i12.p2	MED26	OTR
k25_Rio_TRINITY_GG_16325_c0_g1_i3.p1	FAR1	TFF
SC187_TRINITY_DN13554_c1_g2_i1.p1	bHLH	TFF
k31_BTx623_TRINITY_GG_3475_c10_g1_i1.p2	bZIP	TFF
k25_RTx430_TRINITY_GG_3491_c0_g1_i20.p1	MADS	TFF
k25_SM100_TRINITY_DN6130_c0_g5_i1.p1	Orphans	Orphans
keller_TRINITY_DN16718_c1_g1_i1.p1	CCAAT	TFF
k25_BTx623_TRINITY_GG_913_c0_g1_i1.p1	zf-LSD1	TFF
k25_BTx623_TRINITY_GG_11120_c2_g1_i12.p1	Orphans	Orphans
k31_Tx3362_TRINITY_DN7244_c0_g2_i4.p1	MYB-related	TFF
k25_RTx430_TRINITY_GG_20323_c2_g1_i7.p1	PHD	OTR
k25_BTx623_TRINITY_GG_6519_c45_g2_i17.p1	PHD	OTR
k25_BAZ9504_TRINITY_DN258_c1_g4_i1.p2	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_13979_c45_g1_i4.p1	GRF	TFF
	TCP	TFF
k25_BTx623_TRINITY_GG_1315_c2_g1_i18.p1	zf-MIZ	OTR
k25_BTx623_TRINITY_GG_17387_c7_g1_i23.p1	ARID	OTR
M35-1_TRINITY_DN24664_c4_g1_i1.p1	zf-BED	TFF
k25_BTx623_TRINITY_GG_1964_c0_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_15489_c4_g1_i12.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_10775_c0_g1_i2.p1	MYB	TFF
k25_Mota_Maradi_TRINITY_DN15846_c4_g1_i1.p1	Orphans	Orphans
TAM428_TRINITY_DN580_c0_g2_i1.p1	TUB	TFF
k25_BTx623_TRINITY_GG_10911_c0_g1_i4.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_17490_c0_g1_i43.p1	C3H	TFF
k25_BTx623_TRINITY_GG_9312_c3_g1_i20.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_3267_c72_g1_i2.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_19481_c23_g1_i2.p1	MADS	TFF
k25_BTx623_TRINITY_GG_13979_c1_g1_i27.p1	C3H	TFF
k25_BTx623_TRINITY_GG_5409_c2_g1_i1.p1	PHD	OTR
k31_BTx623_TRINITY_GG_7816_c0_g1_i22.p2	C3H	TFF
k25_BTx623_TRINITY_GG_256_c106_g1_i33.p1	bHLH	TFF
k31_R9188_TRINITY_DN15412_c1_g3_i1.p1	HB	TFF
k25_RTx430_TRINITY_GG_5181_c0_g1_i4.p1	WRKY	TFF
SC187_TRINITY_DN366_c1_g1_i3.p1	AUX/IAA	OTR
k25_RTx430_TRINITY_GG_3491_c0_g1_i15.p1	MADS	TFF
k25_RTx430_TRINITY_GG_9266_c0_g1_i2.p2	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_2983_c10_g1_i18.p2	TRAF	OTR
k31_Rio_TRINITY_GG_264_c3_g1_i9.p2	TRAF	OTR
k31_DKS-4420_TRINITY_DN6447_c1_g2_i1.p2	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_18596_c0_g1_i15.p1	ARF	TFF
k25_BTx623_TRINITY_GG_1644_c0_g1_i12.p1	PAS	TFF
k25_BTx623_TRINITY_GG_2648_c3_g2_i1.p1	MADS	TFF
k31_RTx430_TRINITY_GG_16591_c1_g1_i68.p2	Jumonji	OTR
k25_BTx623_TRINITY_GG_3528_c3_g1_i3.p1	bHLH	TFF
k25_Rio_TRINITY_GG_16321_c0_g1_i47.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_13971_c34_g1_i4.p1	GRF	TFF
k25_Tx378_TRINITY_DN15233_c0_g2_i20.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_6115_c0_g1_i8.p2	MYB-related	TFF
k25_Rio_TRINITY_GG_16486_c0_g1_i6.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_19562_c5_g1_i5.p1	PHD	OTR
k25_BTx623_TRINITY_GG_14024_c6_g1_i34.p1	ARF	TFF
k25_Tx3362_TRINITY_DN595_c1_g4_i11.p1	HB	TFF
keller_TRINITY_DN17260_c0_g2_i1.p1	Orphans	Orphans
k31_RTx430_TRINITY_GG_3709_c6_g1_i13.p3	LIM	TFF
k25_BTx623_TRINITY_GG_5391_c12_g1_i5.p1	AUX/IAA	OTR
k25_RTx430_TRINITY_GG_13299_c0_g1_i7.p1	MADS	TFF
k25_Tx3362_TRINITY_DN7406_c0_g4_i2.p1	C2C2-Dof	TFF
k25_Rio_TRINITY_GG_475_c9_g1_i1.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_4011_c0_g1_i2.p1	C2C2-Dof	TFF
k25_RTx430_TRINITY_GG_19376_c14_g1_i3.p2	Orphans	Orphans
k31_RTx430_TRINITY_GG_6989_c0_g1_i19.p1	bZIP	TFF
k31_Tx378_TRINITY_DN7437_c0_g2_i3.p1	NAC	TFF
k31_BTx623_TRINITY_GG_12975_c4_g1_i78.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_4997_c27_g1_i1.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_2129_c2_g1_i4.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_10627_c100_g1_i1.p1	GRAS	TFF
k31_RTx430_TRINITY_GG_13495_c1_g1_i3.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_256_c275_g3_i3.p2	HSF	TFF
TAM428_TRINITY_DN466_c0_g1_i2.p1	HB	TFF
k31_BTx623_TRINITY_GG_575_c1_g1_i49.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_10787_c0_g1_i10.p2	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_13412_c25_g1_i1.p1	C2C2-Dof	TFF
k25_Rio_TRINITY_GG_27137_c0_g1_i56.p1	ABI3VP1	TFF
k25_Rio_TRINITY_GG_26363_c0_g1_i7.p1	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_6787_c0_g1_i1.p4	PLATZ	TFF
k25_Rio_TRINITY_GG_27632_c0_g1_i2.p1	ARID	OTR
k25_BTx623_TRINITY_GG_13973_c41_g1_i15.p2	Jumonji	OTR
k25_BTx623_TRINITY_GG_13563_c3_g1_i3.p2	NAC	TFF
k25_Tx3362_TRINITY_DN4059_c1_g2_i1.p1	GRAS	TFF
k31_RTx430_TRINITY_GG_25995_c1_g1_i152.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_387_c52_g1_i8.p1	Orphans	Orphans
k25_Mota_Maradi_TRINITY_DN18259_c2_g2_i2.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_14029_c29_g1_i36.p1	TAZ	TFF
k25_BTx623_TRINITY_GG_15019_c2_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_368_c2_g1_i1.p1	C2H2	TFF
k31_Rio_TRINITY_GG_12822_c0_g1_i3.p1	MADS	TFF
k25_RTx430_TRINITY_GG_10538_c5_g2_i1.p2	Orphans	Orphans
k25_Rio_TRINITY_GG_6027_c1_g1_i1.p1	C2H2	TFF
k25_BTx623_TRINITY_GG_5296_c4_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_10304_c1_g1_i2.p1	ABI3VP1	TFF
k25_Rio_TRINITY_GG_23114_c0_g1_i2.p1	FHA	TFF
k25_BTx623_TRINITY_GG_17919_c0_g1_i15.p1	CCAAT	TFF
k25_R9188_TRINITY_DN23168_c0_g2_i1.p1	mTERF	OTR
k25_BTx623_TRINITY_GG_3264_c20_g1_i2.p1	MYB	TFF
k25_BTx623_TRINITY_GG_2983_c71_g1_i10.p1	SET	OTR
k25_Tx378_TRINITY_DN35350_c0_g1_i1.p1	SWI/SNF-SWI3	OTR
k25_RTx430_TRINITY_GG_16110_c19_g1_i5.p1	CPP	TFF
k25_RTx430_TRINITY_GG_8924_c0_g1_i3.p1	GNAT	OTR
k25_R9188_TRINITY_DN10760_c0_g2_i1.p2	GNAT	OTR
k25_RTx430_TRINITY_GG_5203_c1_g1_i3.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_4675_c33_g1_i17.p1	MYB-related	TFF
k25_Tx3362_TRINITY_DN10148_c0_g2_i2.p1	bHLH	TFF
k31_RTx430_TRINITY_GG_6146_c3_g1_i38.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_14242_c0_g1_i26.p1	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_7111_c58_g1_i1.p1	zf-HD	TFF
k31_Rio_TRINITY_GG_7737_c0_g1_i6.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_2426_c14_g1_i2.p2	MYB-related	TFF
k25_BTx623_TRINITY_GG_10731_c0_g1_i57.p2	MED26	OTR
k25_BTx623_TRINITY_GG_14163_c22_g1_i2.p1	MYB	TFF
k31_BTx623_TRINITY_GG_9613_c47_g1_i1.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_384_c7_g1_i22.p4	bZIP	TFF
k25_BTx623_TRINITY_GG_13971_c34_g1_i1.p1	Orphans	Orphans
k31_RTx430_TRINITY_GG_13849_c0_g1_i201.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_4020_c0_g1_i49.p1	MADS	TFF
k25_RTx430_TRINITY_GG_7029_c0_g1_i45.p4	Orphans	Orphans
k31_RTx430_TRINITY_GG_8125_c0_g1_i44.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_3560_c2_g1_i2.p1	MADS	TFF
k25_Rio_TRINITY_GG_12065_c6_g1_i1.p1	NAC	TFF
k25_Tx3362_TRINITY_DN10645_c0_g4_i1.p1	FAR1	TFF
keller_TRINITY_DN1877_c0_g6_i1.p1	zf-BED	TFF
k25_BTx623_TRINITY_GG_10628_c1_g1_i56.p2	C2C2-GATA	TFF
k25_BTx623_TRINITY_GG_4960_c8_g1_i20.p3	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_17806_c1_g1_i51.p2	bZIP	TFF
k25_RTx430_TRINITY_GG_26079_c9_g1_i32.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_269_c0_g1_i28.p1	PAS	TFF
k25_BTx623_TRINITY_GG_10613_c0_g1_i12.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_3568_c12_g1_i60.p2	bZIP	TFF
k25_Rio_TRINITY_GG_28036_c7_g1_i12.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_12611_c0_g1_i53.p1	ARF	TFF
k31_Tx3362_TRINITY_DN7134_c0_g1_i2.p1	MYB	TFF
k25_RTx430_TRINITY_GG_6670_c0_g1_i6.p1	Orphans	Orphans
M35-1_TRINITY_DN2620_c0_g6_i1.p1	PHD	OTR
k25_BTx623_TRINITY_GG_11076_c6_g1_i59.p3	MYB-related	TFF
keller_TRINITY_DN8812_c1_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_3708_c15_g1_i13.p1	MADS	TFF
k31_Tx3362_TRINITY_DN2146_c0_g3_i1.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_19219_c74_g1_i38.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_16766_c0_g1_i8.p1	NAC	TFF
k25_BTx623_TRINITY_GG_3998_c0_g1_i31.p1	HB	TFF
k25_RTx430_TRINITY_GG_7819_c0_g1_i2.p1	MADS	TFF
k31_BTx623_TRINITY_GG_15270_c11_g1_i21.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_6566_c0_g1_i18.p1	SET	OTR
k25_BTx623_TRINITY_GG_10304_c0_g2_i2.p1	ABI3VP1	TFF
k31_BTx623_TRINITY_GG_13503_c3_g1_i16.p1	bZIP	TFF
k31_BTx623_TRINITY_GG_15904_c0_g1_i31.p1	ARID	OTR
SC187_TRINITY_DN8619_c2_g2_i1.p1	TIG	TFF
k25_RTx430_TRINITY_GG_10095_c0_g1_i62.p2	PHD	OTR
k25_BTx623_TRINITY_GG_10032_c0_g1_i2.p2	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_4960_c8_g1_i21.p3	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_5409_c2_g1_i120.p1	GNAT	OTR
k25_DKS-4420_TRINITY_DN14642_c0_g5_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_15383_c0_g1_i10.p1	NAC	TFF
k25_RTx430_TRINITY_GG_15954_c1_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_15489_c2_g1_i175.p1	E2F-DP	TFF
SC187_TRINITY_DN9432_c4_g1_i1.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_4961_c0_g1_i1.p1	TUB	TFF
k25_Rio_TRINITY_GG_26272_c2_g1_i23.p1	DDT	OTR
k25_BTx623_TRINITY_GG_17058_c0_g1_i12.p1	SET	OTR
k25_RTx430_TRINITY_GG_16539_c2_g1_i34.p1	zf-C5HC2	TFF
k25_Della_TRINITY_DN9365_c0_g1_i1.p1	RWP-RK	TFF
k25_Tx3362_TRINITY_DN14817_c0_g1_i1.p1	mTERF	OTR
k31_Rio_TRINITY_GG_23646_c1_g1_i3.p1	zf-C5HC2	TFF
k25_Tx3362_TRINITY_DN13196_c1_g1_i1.p1	PLATZ	TFF
k25_Tx3362_TRINITY_DN37200_c0_g1_i1.p1	GRAS	TFF
k25_RTx430_TRINITY_GG_2076_c2_g1_i1.p1	bHLH	TFF
k25_Tx378_TRINITY_DN69743_c0_g1_i1.p1	Jumonji	OTR
k25_Rio_TRINITY_GG_14936_c5_g1_i17.p1	SET	OTR
k25_BTx623_TRINITY_GG_390_c21_g1_i10.p1	CCAAT	TFF
k31_RTx430_TRINITY_GG_2120_c3_g1_i3.p1	Orphans	Orphans
TAM428_TRINITY_DN62428_c0_g3_i1.p2	MYB-related	TFF
k25_BTx623_TRINITY_GG_9750_c2_g1_i12.p3	HB	TFF
k25_BTx623_TRINITY_GG_4020_c63_g1_i3.p1	C2C2-YABBY	TFF
k31_Rio_TRINITY_GG_21836_c5_g1_i1.p1	bHLH	TFF
k25_SM100_TRINITY_DN21311_c0_g3_i2.p3	Orphans	Orphans
k31_BTx623_TRINITY_GG_9975_c6_g1_i11.p1	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_390_c5_g2_i18.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_5234_c0_g1_i1.p1	TRAF	OTR
k25_RTx430_TRINITY_GG_22159_c0_g1_i97.p1	GNAT	OTR
k25_BTx623_TRINITY_GG_3345_c2_g1_i2.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_6278_c4_g1_i38.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_1127_c3_g1_i1.p1	TRAF	OTR
k25_RTx430_TRINITY_GG_2692_c0_g1_i1.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_11608_c0_g1_i1.p1	C3H	TFF
k31_RTx430_TRINITY_GG_24410_c5_g1_i3.p1	AP2-EREBP	TFF
k25_BAZ9504_TRINITY_DN7595_c0_g2_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_9312_c1_g1_i34.p1	C3H	TFF
k25_BAZ9504_TRINITY_DN564_c0_g3_i1.p1	FAR1	TFF
k25_Rio_TRINITY_GG_12579_c0_g1_i1.p1	Orphans	Orphans
k25_BAZ9504_TRINITY_DN2500_c0_g4_i3.p1	bZIP	TFF
k25_BAZ9504_TRINITY_DN88179_c0_g1_i1.p1	PHD	OTR
k25_RTx430_TRINITY_GG_18947_c0_g1_i19.p1	MADS	TFF
k25_BTx623_TRINITY_GG_390_c8_g1_i14.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_256_c41_g1_i3.p1	bZIP	TFF
SC187_TRINITY_DN25852_c0_g5_i1.p1	MYB-related	TFF
keller_TRINITY_DN5939_c0_g2_i2.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_20082_c2_g1_i3.p2	NAC	TFF
k25_Tx378_TRINITY_DN1112_c1_g1_i1.p1	TRAF	OTR
